日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-05-14,600519,1651.23,1647.22,1658.51,1645.25,21274,3623282672.0,0.8,-0.24,-4.02,0.17
2024-05-15,600519,1647.82,1645.24,1653.24,1643.83,15739,2677203002.0,0.57,-0.12,-1.98,0.13
2024-05-16,600519,1650.24,1649.74,1655.12,1635.24,29680,5048754769.0,1.21,0.27,4.5,0.24
2024-05-17,600519,1645.25,1660.24,1661.82,1645.24,28924,4936920634.0,1.01,0.64,10.5,0.23
2024-05-20,600519,1663.23,1654.24,1678.23,1653.35,31426,5401389335.0,1.5,-0.36,-6.0,0.25
2024-05-21,600519,1653.24,1650.24,1654.97,1643.4,16293,2776847499.0,0.7,-0.24,-4.0,0.13
2024-05-22,600519,1648.24,1642.95,1655.2,1636.24,20286,3443977767.0,1.15,-0.44,-7.29,0.16
2024-05-23,600519,1645.24,1637.25,1651.62,1635.32,18885,3199923320.0,0.99,-0.35,-5.7,0.15
2024-05-24,600519,1638.24,1622.32,1640.24,1622.24,20217,3401323915.0,1.1,-0.91,-14.93,0.16
2024-05-27,600519,1623.24,1615.36,1632.69,1613.25,25098,4199001866.0,1.2,-0.43,-6.96,0.2
2024-05-28,600519,1615.64,1609.88,1620.41,1608.24,23521,3923020375.0,0.75,-0.34,-5.48,0.19
2024-05-29,600519,1611.24,1619.24,1625.24,1610.24,19651,3289173345.0,0.93,0.58,9.36,0.16
2024-05-30,600519,1620.24,1594.24,1620.62,1594.24,32208,5333306808.0,1.63,-1.54,-25.0,0.26
2024-05-31,600519,1595.74,1593.69,1608.74,1593.69,21857,3617654788.0,0.94,-0.03,-0.55,0.17
2024-06-03,600519,1595.24,1584.63,1596.16,1580.35,30261,4966041477.0,0.99,-0.57,-9.06,0.24
2024-06-04,600519,1585.74,1598.44,1601.24,1581.79,20841,3432497303.0,1.23,0.87,13.81,0.17
2024-06-05,600519,1597.24,1589.24,1603.92,1588.27,19056,3140824328.0,0.98,-0.58,-9.2,0.15
2024-06-06,600519,1588.9,1585.05,1597.23,1581.15,25610,4205700983.0,1.01,-0.26,-4.19,0.2
2024-06-07,600519,1591.37,1564.42,1591.42,1564.25,33525,5453120695.0,1.71,-1.3,-20.63,0.27
2024-06-11,600519,1548.23,1514.24,1550.24,1512.24,70247,11090577610.0,2.43,-3.21,-50.18,0.56
2024-06-12,600519,1515.24,1516.92,1535.24,1515.24,33171,5230086503.0,1.32,0.18,2.68,0.26
2024-06-13,600519,1522.01,1500.25,1522.13,1498.39,36186,5654938942.0,1.57,-1.1,-16.67,0.29
2024-06-14,600519,1500.24,1500.24,1509.2,1465.7,59514,9177637168.0,2.9,0.0,-0.01,0.47
2024-06-17,600519,1477.53,1486.74,1494.01,1456.25,48318,7400883243.0,2.52,-0.9,-13.5,0.38
2024-06-18,600519,1476.13,1466.74,1499.78,1461.92,41258,6317590943.0,2.55,-1.35,-20.0,0.33
2024-06-19,600519,1474.11,1477.12,1480.12,1458.22,41262,6167728416.0,1.49,0.71,10.38,0.33
2024-06-20,600519,1476.12,1476.22,1492.13,1474.12,24711,3715924984.0,1.22,-0.06,-0.9,0.2
2024-06-21,600519,1476.62,1447.12,1481.1,1446.34,43320,6418543742.0,2.35,-1.97,-29.1,0.34
2024-06-24,600519,1399.12,1452.67,1465.11,1390.13,63840,9319362390.0,5.18,0.38,5.55,0.51
2024-06-25,600519,1453.12,1462.77,1479.11,1453.12,42098,6273919386.0,1.79,0.7,10.1,0.34
2024-06-26,600519,1456.12,1465.34,1477.19,1453.92,29570,4414601922.0,1.59,0.18,2.57,0.24
2024-06-27,600519,1468.12,1466.61,1470.09,1444.12,32822,4857959457.0,1.77,0.09,1.27,0.26
2024-06-28,600519,1456.12,1443.51,1470.61,1440.12,38582,5699649047.0,2.08,-1.58,-23.1,0.31
2024-07-01,600519,1445.0,1416.5,1449.11,1404.12,32161,4636689118.0,3.12,-1.87,-27.01,0.26
2024-07-02,600519,1409.12,1466.82,1474.12,1409.12,51853,7659166816.0,4.59,3.55,50.32,0.41
2024-07-03,600519,1475.12,1476.12,1489.13,1464.14,31573,4740808130.0,1.7,0.63,9.3,0.25
2024-07-04,600519,1481.12,1461.86,1488.12,1457.25,24380,3637968895.0,2.09,-0.97,-14.26,0.19
2024-07-05,600519,1455.12,1429.12,1469.3,1426.12,38829,5664477336.0,2.95,-2.24,-32.74,0.31
2024-07-08,600519,1419.12,1396.12,1433.89,1395.26,39527,5657951348.0,2.7,-2.31,-33.0,0.31
2024-07-09,600519,1396.12,1414.15,1431.01,1386.22,33621,4807957927.0,3.21,1.29,18.03,0.27
2024-07-10,600519,1415.37,1413.71,1442.0,1411.12,23763,3436693365.0,2.18,-0.03,-0.44,0.19
2024-07-11,600519,1426.09,1438.21,1445.12,1416.33,29020,4236960596.0,2.04,1.73,24.5,0.23
2024-07-12,600519,1449.13,1454.94,1462.52,1441.57,23386,3451132648.0,1.46,1.16,16.73,0.19
2024-07-15,600519,1446.12,1451.02,1464.12,1446.12,19176,2835374730.0,1.24,-0.27,-3.92,0.15
2024-07-16,600519,1452.12,1452.12,1458.12,1441.17,20316,2998367128.0,1.17,0.08,1.1,0.16
2024-07-17,600519,1452.22,1477.52,1479.12,1446.14,34311,5115680654.0,2.27,1.75,25.4,0.27
2024-07-18,600519,1475.62,1473.63,1491.12,1468.65,28870,4337214601.0,1.52,-0.26,-3.89,0.23
2024-07-19,600519,1466.93,1501.74,1505.3,1460.13,38943,5888615145.0,3.07,1.91,28.11,0.31
2024-07-22,600519,1501.15,1475.12,1506.1,1467.77,28543,4300813310.0,2.55,-1.77,-26.62,0.23
2024-07-23,600519,1475.12,1431.12,1477.12,1431.12,30944,4555460198.0,3.12,-2.98,-44.0,0.25
2024-07-24,600519,1426.32,1416.14,1439.82,1411.12,24123,3490200973.0,2.01,-1.05,-14.98,0.19
2024-07-25,600519,1416.14,1406.61,1424.12,1396.13,28347,4054086714.0,1.98,-0.67,-9.53,0.23
2024-07-26,600519,1406.61,1398.31,1413.84,1387.02,32354,4594928574.0,1.91,-0.59,-8.3,0.26
2024-07-29,600519,1391.12,1374.14,1398.11,1374.12,30869,4342610100.0,1.72,-1.73,-24.17,0.25
2024-07-30,600519,1362.1,1356.11,1366.39,1337.42,51779,7103491566.0,2.11,-1.31,-18.03,0.41
2024-07-31,600519,1349.22,1397.4,1403.39,1349.22,43272,6098149721.0,3.99,3.04,41.29,0.34
2024-08-01,600519,1394.12,1362.28,1396.12,1360.82,32038,4470988088.0,2.53,-2.51,-35.12,0.26
2024-08-02,600519,1349.72,1361.57,1373.09,1349.72,21928,3041726372.0,1.72,-0.05,-0.71,0.17
2024-08-05,600519,1365.0,1386.13,1402.12,1361.64,37736,5327127147.0,2.97,1.8,24.56,0.3
2024-08-06,600519,1398.12,1380.82,1400.12,1370.13,27444,3860735014.0,2.16,-0.38,-5.31,0.22
2024-08-07,600519,1381.62,1391.62,1398.11,1374.42,20622,2910580747.0,1.72,0.78,10.8,0.16
2024-08-08,600519,1387.12,1406.81,1424.3,1385.12,25131,3592705430.0,2.82,1.09,15.19,0.2
2024-08-09,600519,1436.15,1412.92,1445.12,1412.92,30138,4368705515.0,2.29,0.43,6.11,0.24
2024-08-12,600519,1406.12,1412.22,1419.12,1402.7,13632,1956573438.0,1.16,-0.05,-0.7,0.11
2024-08-13,600519,1409.12,1399.13,1411.12,1388.13,16308,2317037756.0,1.63,-0.93,-13.09,0.13
2024-08-14,600519,1399.13,1389.42,1401.02,1388.14,13414,1898377426.0,0.92,-0.69,-9.71,0.11
2024-08-15,600519,1381.15,1403.01,1412.11,1380.07,23039,3275699572.0,2.31,0.98,13.59,0.18
2024-08-16,600519,1402.91,1407.32,1412.04,1393.13,16455,2349825846.0,1.35,0.31,4.31,0.13
2024-08-19,600519,1408.12,1401.56,1435.0,1401.12,20433,2942106435.0,2.41,-0.41,-5.76,0.16
2024-08-20,600519,1406.02,1398.84,1406.05,1390.12,18591,2644814344.0,1.14,-0.19,-2.72,0.15
2024-08-21,600519,1396.12,1393.7,1404.1,1391.81,15092,2144746551.0,0.88,-0.37,-5.14,0.12
2024-08-22,600519,1392.12,1386.17,1396.12,1376.13,19527,2750868073.0,1.43,-0.54,-7.53,0.16
2024-08-23,600519,1384.12,1391.11,1399.62,1382.24,15320,2166499202.0,1.25,0.36,4.94,0.12
2024-08-26,600519,1393.12,1388.12,1399.98,1379.27,15628,2207595461.0,1.49,-0.21,-2.99,0.12
2024-08-27,600519,1388.12,1380.19,1389.12,1377.23,13657,1920770570.0,0.86,-0.57,-7.93,0.11
2024-08-28,600519,1380.19,1365.12,1382.12,1351.12,31664,4388025875.0,2.25,-1.09,-15.07,0.25
2024-08-29,600519,1356.12,1389.42,1394.12,1356.12,27472,3864270621.0,2.78,1.78,24.3,0.22
2024-08-30,600519,1389.12,1419.31,1434.19,1381.12,38739,5576118649.0,3.82,2.15,29.89,0.31
2024-09-02,600519,1406.12,1371.12,1414.12,1371.12,34135,4801049927.0,3.03,-3.4,-48.19,0.27
2024-09-03,600519,1374.12,1386.12,1391.1,1369.14,17888,2516125842.0,1.6,1.09,15.0,0.14
2024-09-04,600519,1378.12,1376.12,1395.31,1375.86,14211,1995221417.0,1.4,-0.72,-10.0,0.11
2024-09-05,600519,1376.62,1381.0,1383.12,1373.12,14503,2033680839.0,0.73,0.35,4.88,0.12
2024-09-06,600519,1381.12,1374.12,1382.12,1374.12,10321,1445537257.0,0.58,-0.5,-6.88,0.08
2024-09-09,600519,1356.13,1351.12,1369.83,1346.2,28638,3950086825.0,1.72,-1.67,-23.0,0.23
2024-09-10,600519,1346.14,1354.12,1369.12,1346.14,19803,2737295644.0,1.7,0.22,3.0,0.16
2024-09-11,600519,1351.72,1356.12,1362.0,1341.12,20996,2892932794.0,1.54,0.15,2.0,0.17
2024-09-12,600519,1356.12,1311.18,1361.12,1311.03,47948,6482445000.0,3.69,-3.31,-44.94,0.38
2024-09-13,600519,1307.12,1280.25,1308.12,1273.42,56005,7329376917.0,2.65,-2.36,-30.93,0.45
2024-09-18,600519,1276.12,1243.02,1276.13,1242.78,46185,5895948011.0,2.6,-2.91,-37.23,0.37
2024-09-19,600519,1238.12,1237.12,1269.0,1221.95,59988,7623739997.0,3.79,-0.47,-5.9,0.48
2024-09-20,600519,1237.62,1240.04,1250.02,1226.15,39982,5038507835.0,1.93,0.24,2.92,0.32
2024-09-23,600519,1244.12,1237.66,1269.62,1236.78,45550,5809791682.0,2.65,-0.19,-2.38,0.36
2024-09-24,600519,1261.21,1348.72,1349.12,1241.21,100413,13297277523.0,8.72,8.97,111.06,0.8
2024-09-25,600519,1376.17,1375.12,1403.12,1372.83,73954,10420109655.0,2.25,1.96,26.4,0.59
2024-09-26,600519,1376.08,1505.12,1505.99,1372.12,97278,14269262657.0,9.74,9.45,130.0,0.77
2024-09-27,600519,1576.12,1605.32,1605.32,1541.48,87922,14050260569.0,4.24,6.66,100.2,0.7
2024-09-30,600519,1668.12,1724.12,1736.0,1628.12,157293,26982747037.0,6.72,7.4,118.8,1.25
2024-10-08,600519,1886.12,1699.12,1886.12,1656.3,194709,35114075007.0,13.33,-1.45,-25.0,1.55
2024-10-09,600519,1676.12,1571.27,1676.12,1566.12,120197,19708432734.0,6.47,-7.52,-127.85,0.96
2024-10-10,600519,1598.38,1616.12,1644.2,1567.12,74603,12198964035.0,4.91,2.85,44.85,0.59
2024-10-11,600519,1591.52,1581.11,1616.08,1566.12,41915,6764982707.0,3.09,-2.17,-35.01,0.33
2024-10-14,600519,1589.12,1578.11,1596.75,1557.29,44812,7181350822.0,2.5,-0.19,-3.0,0.36
2024-10-15,600519,1575.12,1530.37,1577.11,1529.13,43571,6884141869.0,3.04,-3.03,-47.74,0.35
2024-10-16,600519,1517.0,1498.62,1525.92,1486.12,46664,7140169692.0,2.6,-2.07,-31.75,0.37
2024-10-17,600519,1513.12,1470.72,1513.78,1469.53,39460,5964778958.0,2.95,-1.86,-27.9,0.31
2024-10-18,600519,1469.12,1517.12,1543.96,1455.08,68619,10418043492.0,6.04,3.15,46.4,0.55
2024-10-21,600519,1517.33,1504.92,1526.09,1497.33,42008,6433918335.0,1.9,-0.8,-12.2,0.33
2024-10-22,600519,1502.68,1519.12,1536.3,1500.32,36269,5607826492.0,2.39,0.94,14.2,0.29
2024-10-23,600519,1520.23,1543.62,1553.07,1508.12,40088,6259600035.0,2.96,1.61,24.5,0.32
2024-10-24,600519,1537.12,1528.32,1551.12,1521.13,23923,3723973209.0,1.94,-0.99,-15.3,0.19
2024-10-25,600519,1523.12,1534.97,1550.91,1522.13,27745,4328271351.0,1.88,0.44,6.65,0.22
2024-10-28,600519,1536.12,1541.12,1541.12,1498.35,39121,6064453668.0,2.79,0.4,6.15,0.31
2024-10-29,600519,1536.12,1507.74,1556.12,1506.12,41166,6368105233.0,3.24,-2.17,-33.38,0.33
2024-10-30,600519,1501.12,1508.12,1527.31,1499.53,32006,4913175983.0,1.84,0.03,0.38,0.25
2024-10-31,600519,1508.27,1503.91,1516.12,1496.12,29957,4575545180.0,1.33,-0.28,-4.21,0.24
2024-11-01,600519,1497.12,1509.87,1521.25,1496.92,32284,4954302212.0,1.62,0.4,5.96,0.26
2024-11-04,600519,1521.05,1524.32,1526.12,1504.18,29093,4481761764.0,1.45,0.96,14.45,0.23
2024-11-05,600519,1516.12,1553.11,1553.82,1512.13,45640,7134443464.0,2.73,1.89,28.79,0.36
2024-11-06,600519,1551.12,1547.12,1565.11,1537.34,37631,5916917616.0,1.79,-0.39,-5.99,0.3
2024-11-07,600519,1538.58,1625.26,1629.62,1538.42,74739,12074951757.0,5.89,5.05,78.14,0.59
2024-11-08,600519,1637.01,1586.09,1643.23,1577.13,60771,9885645907.0,4.07,-2.41,-39.17,0.48
2024-11-11,600519,1566.12,1574.13,1586.07,1543.31,43854,6957095385.0,2.7,-0.75,-11.96,0.35
2024-11-12,600519,1565.12,1553.32,1599.12,1550.07,49223,7844798676.0,3.12,-1.32,-20.81,0.39
2024-11-13,600519,1544.12,1554.62,1562.78,1537.4,29125,4594445032.0,1.63,0.08,1.3,0.23
2024-11-14,600519,1546.12,1549.92,1570.57,1541.77,29248,4617144097.0,1.85,-0.3,-4.7,0.23
2024-11-15,600519,1545.12,1535.12,1559.92,1529.12,33761,5295326892.0,1.99,-0.95,-14.8,0.27
2024-11-18,600519,1538.12,1535.12,1552.11,1531.12,27092,4237197499.0,1.37,0.0,0.0,0.22
2024-11-19,600519,1541.12,1518.04,1545.49,1501.12,33266,5138831155.0,2.89,-1.11,-17.08,0.26
2024-11-20,600519,1519.12,1520.93,1530.09,1507.42,21345,3292675257.0,1.49,0.19,2.89,0.17
2024-11-21,600519,1519.99,1521.25,1525.11,1508.12,18262,2810933515.0,1.12,0.02,0.32,0.15
2024-11-22,600519,1517.27,1483.94,1523.89,1483.94,33436,5107288992.0,2.63,-2.45,-37.31,0.27
2024-11-25,600519,1487.12,1474.69,1508.12,1472.79,33186,5011136234.0,2.38,-0.62,-9.25,0.26
2024-11-26,600519,1474.69,1485.12,1495.0,1465.0,25745,3876885984.0,2.03,0.71,10.43,0.2
2024-11-27,600519,1485.12,1495.17,1498.27,1481.12,25934,3927607772.0,1.15,0.68,10.05,0.21
2024-11-28,600519,1498.12,1494.12,1501.11,1478.12,23952,3627662382.0,1.54,-0.07,-1.05,0.19
2024-11-29,600519,1493.12,1501.86,1531.12,1489.33,36088,5534035503.0,2.8,0.52,7.74,0.29
2024-12-02,600519,1502.12,1501.12,1506.11,1491.22,26820,4086609952.0,0.99,-0.05,-0.74,0.21
2024-12-03,600519,1500.12,1502.86,1505.02,1492.2,24807,3777197199.0,0.85,0.12,1.74,0.2
2024-12-04,600519,1496.19,1496.12,1499.78,1486.12,23924,3626565544.0,0.91,-0.45,-6.74,0.19
2024-12-05,600519,1486.98,1487.12,1493.98,1486.12,16141,2441318387.0,0.53,-0.6,-9.0,0.13
2024-12-06,600519,1489.12,1497.13,1515.02,1484.19,32040,4883148600.0,2.07,0.67,10.01,0.26
2024-12-09,600519,1498.14,1494.92,1505.84,1489.32,19800,3008173586.0,1.1,-0.15,-2.21,0.16
2024-12-10,600519,1546.12,1522.71,1555.85,1521.3,60312,9421340719.0,2.31,1.86,27.79,0.48
2024-12-11,600519,1516.12,1511.72,1531.12,1507.1,29671,4569662604.0,1.58,-0.72,-10.99,0.24
2024-12-12,600519,1508.14,1541.92,1542.12,1505.12,41937,6510547810.0,2.45,2.0,30.2,0.33
2024-12-13,600519,1526.13,1495.12,1531.11,1495.0,49512,7580908315.0,2.34,-3.04,-46.8,0.39
2024-12-16,600519,1497.12,1503.32,1505.12,1486.83,32537,4945298799.0,1.22,0.55,8.2,0.26
2024-12-17,600519,1502.11,1534.12,1545.12,1497.13,54172,8398945449.0,3.19,2.05,30.8,0.43
2024-12-18,600519,1534.09,1547.62,1553.12,1523.22,41162,6440801971.0,1.95,0.88,13.5,0.33
2024-12-19,600519,1541.26,1527.13,1544.05,1526.45,24809,3862602665.0,1.14,-1.32,-20.49,0.2
2024-12-20,600519,1531.13,1522.0,1541.8,1520.02,28158,4307425535.0,1.43,-0.34,-5.13,0.22
2024-12-23,600519,1523.0,1526.45,1538.0,1517.0,21603,3300971424.0,1.38,0.29,4.45,0.17
2024-12-24,600519,1525.0,1538.82,1544.0,1521.59,22105,3394160299.0,1.47,0.81,12.37,0.18
2024-12-25,600519,1538.8,1530.0,1538.8,1526.1,17123,2621061878.0,0.83,-0.57,-8.82,0.14
2024-12-26,600519,1534.0,1527.79,1538.78,1523.0,18287,2798840003.0,1.03,-0.14,-2.21,0.15
2024-12-27,600519,1528.9,1528.97,1536.0,1519.5,20759,3170191445.0,1.08,0.08,1.18,0.17
2024-12-30,600519,1533.97,1525.0,1543.96,1525.0,25130,3849542646.0,1.24,-0.26,-3.97,0.2
2024-12-31,600519,1525.4,1524.0,1545.0,1522.01,39354,6033540366.0,1.51,-0.07,-1.0,0.31
2025-01-02,600519,1524.0,1488.0,1524.49,1480.0,50029,7490883773.0,2.92,-2.36,-36.0,0.4
2025-01-03,600519,1494.5,1475.0,1494.99,1467.01,32628,4836610288.0,1.88,-0.87,-13.0,0.26
2025-01-06,600519,1453.0,1440.0,1462.66,1432.8,44255,6392479712.0,2.02,-2.37,-35.0,0.35
2025-01-07,600519,1444.66,1440.2,1451.89,1439.0,24221,3494634227.0,0.9,0.01,0.2,0.19
2025-01-08,600519,1440.0,1442.5,1451.82,1426.66,35258,5071821246.0,1.75,0.16,2.3,0.28
2025-01-09,600519,1448.99,1444.0,1464.58,1432.98,29706,4295852736.0,2.19,0.1,1.5,0.24
2025-01-10,600519,1447.1,1436.0,1451.95,1436.0,21872,3154677598.0,1.1,-0.55,-8.0,0.17
2025-01-13,600519,1425.0,1443.98,1444.44,1422.01,21083,3030806870.0,1.56,0.56,7.98,0.17
2025-01-14,600519,1444.95,1472.5,1478.68,1442.0,30957,4535651504.0,2.54,1.98,28.52,0.25
2025-01-15,600519,1467.0,1471.27,1474.6,1460.01,18399,2701518712.0,0.99,-0.08,-1.23,0.15
2025-01-16,600519,1474.0,1446.38,1482.66,1442.0,26342,3840411437.0,2.76,-1.69,-24.89,0.21
2025-01-17,600519,1446.39,1454.75,1461.0,1446.38,18309,2663227309.0,1.01,0.58,8.37,0.15
2025-01-20,600519,1461.0,1474.8,1489.79,1460.0,31410,4647626351.0,2.05,1.38,20.05,0.25
2025-01-21,600519,1481.0,1468.15,1482.0,1465.0,16856,2481821229.0,1.15,-0.45,-6.65,0.13
2025-01-22,600519,1463.27,1441.0,1467.95,1438.0,28294,4088101682.0,2.04,-1.85,-27.15,0.23
2025-01-23,600519,1449.97,1443.0,1468.0,1438.0,27125,3932700850.0,2.08,0.14,2.0,0.22
2025-01-24,600519,1442.0,1436.0,1447.79,1430.31,31360,4515322685.0,1.21,-0.49,-7.0,0.25
2025-01-27,600519,1437.0,1434.99,1443.97,1427.02,29356,4213534543.0,1.18,-0.07,-1.01,0.23
2025-02-05,600519,1440.0,1403.8,1443.0,1402.21,40757,5753730034.0,2.84,-2.17,-31.19,0.32
2025-02-06,600519,1400.01,1412.84,1421.99,1400.01,27356,3859568163.0,1.57,0.64,9.04,0.22
2025-02-07,600519,1413.68,1436.0,1442.68,1403.41,37242,5310850624.0,2.78,1.64,23.16,0.3
2025-02-10,600519,1438.0,1431.51,1440.0,1427.09,20840,2988101756.0,0.9,-0.31,-4.49,0.17
2025-02-11,600519,1434.95,1418.0,1435.96,1415.9,23573,3348668867.0,1.4,-0.94,-13.51,0.19
2025-02-12,600519,1418.0,1443.0,1445.0,1416.88,25476,3644170477.0,1.98,1.76,25.0,0.2
2025-02-13,600519,1443.02,1465.06,1475.25,1434.51,43385,6335985851.0,2.82,1.53,22.06,0.35
2025-02-14,600519,1465.06,1475.0,1477.0,1458.22,27100,3978694098.0,1.28,0.68,9.94,0.22
2025-02-17,600519,1481.0,1471.62,1494.98,1467.1,32471,4804663813.0,1.89,-0.23,-3.38,0.26
2025-02-18,600519,1470.0,1475.0,1492.99,1462.08,27800,4113845397.0,2.1,0.23,3.38,0.22
2025-02-19,600519,1475.05,1491.0,1494.44,1464.9,32393,4803378441.0,2.0,1.08,16.0,0.26
2025-02-20,600519,1483.0,1474.0,1491.97,1473.39,23750,3513552984.0,1.25,-1.14,-17.0,0.19
2025-02-21,600519,1480.0,1488.21,1496.73,1473.01,36418,5418169587.0,1.61,0.96,14.21,0.29
2025-02-24,600519,1488.0,1479.07,1499.52,1474.0,34744,5157907322.0,1.71,-0.61,-9.14,0.28
2025-02-25,600519,1470.01,1454.0,1473.39,1452.0,28387,4142814459.0,1.45,-1.69,-25.07,0.23
2025-02-26,600519,1455.45,1460.01,1464.96,1445.0,26366,3835949041.0,1.37,0.41,6.01,0.21
2025-02-27,600519,1460.02,1485.56,1489.9,1454.0,49762,7368002361.0,2.46,1.75,25.55,0.4
2025-02-28,600519,1485.5,1500.79,1528.38,1482.0,56129,8475738166.0,3.12,1.03,15.23,0.45
2025-03-03,600519,1502.6,1487.02,1520.99,1481.5,31596,4736679903.0,2.63,-0.92,-13.77,0.25
2025-03-04,600519,1485.0,1470.11,1486.0,1465.21,25211,3710675863.0,1.4,-1.14,-16.91,0.2
2025-03-05,600519,1472.0,1466.37,1474.0,1460.1,24605,3606932152.0,0.95,-0.25,-3.74,0.2
2025-03-06,600519,1474.0,1505.98,1510.2,1472.08,42168,6297117400.0,2.6,2.7,39.61,0.34
2025-03-07,600519,1503.0,1521.0,1528.36,1503.0,37991,5760608729.0,1.68,1.0,15.02,0.3
2025-03-10,600519,1519.81,1522.9,1526.88,1506.14,31369,4758789260.0,1.36,0.12,1.9,0.25
2025-03-11,600519,1517.0,1548.68,1548.68,1512.0,39776,6094007854.0,2.41,1.69,25.78,0.32
2025-03-12,600519,1546.96,1542.58,1549.68,1526.35,29604,4552923644.0,1.51,-0.39,-6.1,0.24
2025-03-13,600519,1544.0,1537.77,1555.5,1530.88,25724,3966369271.0,1.6,-0.31,-4.81,0.2
2025-03-14,600519,1547.66,1628.01,1628.01,1541.0,92913,14882842708.0,5.66,5.87,90.24,0.74
2025-03-17,600519,1657.0,1637.86,1657.99,1626.88,54689,8985138902.0,1.91,0.61,9.85,0.44
2025-03-18,600519,1645.04,1624.0,1652.0,1621.7,31613,5153210436.0,1.85,-0.85,-13.86,0.25
2025-03-19,600519,1624.29,1635.71,1648.0,1623.0,27390,4477128770.0,1.54,0.72,11.71,0.22
2025-03-20,600519,1635.71,1604.0,1637.6,1595.07,36737,5903879207.0,2.6,-1.94,-31.71,0.29
2025-03-21,600519,1599.0,1573.75,1612.2,1568.83,33614,5324973190.0,2.7,-1.89,-30.25,0.27
2025-03-24,600519,1570.0,1583.0,1589.66,1562.38,25566,4032223482.0,1.73,0.59,9.25,0.2
2025-03-25,600519,1588.0,1575.5,1592.8,1566.66,17674,2783286813.0,1.65,-0.47,-7.5,0.14
2025-03-26,600519,1572.77,1576.0,1582.58,1571.0,14324,2257639750.0,0.74,0.03,0.5,0.11
2025-03-27,600519,1576.0,1589.0,1598.25,1573.38,17956,2848889210.0,1.58,0.82,13.0,0.14
2025-03-28,600519,1590.93,1585.21,1593.0,1576.0,16228,2569470015.0,1.07,-0.24,-3.79,0.13
2025-03-31,600519,1580.98,1561.0,1586.96,1560.06,21085,3311857714.0,1.7,-1.53,-24.21,0.17
2025-04-01,600519,1564.0,1556.02,1569.89,1552.21,18556,2893739955.0,1.13,-0.32,-4.98,0.15
2025-04-02,600519,1558.0,1549.02,1567.8,1545.5,21674,3371883024.0,1.43,-0.45,-7.0,0.17
2025-04-03,600519,1530.0,1568.88,1586.0,1529.01,35481,5557442052.0,3.68,1.28,19.86,0.28
2025-04-07,600519,1520.01,1500.0,1536.85,1462.0,101953,15314738235.0,4.77,-4.39,-68.88,0.81
2025-04-08,600519,1513.0,1545.0,1545.0,1495.0,73876,11226977557.0,3.33,3.0,45.0,0.59
2025-04-09,600519,1525.02,1541.04,1556.8,1520.55,55630,8562928225.0,2.35,-0.26,-3.96,0.44
2025-04-10,600519,1550.99,1549.0,1555.0,1528.0,38620,5963650791.0,1.75,0.52,7.96,0.31
2025-04-11,600519,1579.97,1568.98,1579.97,1545.0,32634,5087359924.0,2.26,1.29,19.98,0.26
2025-04-14,600519,1560.97,1551.99,1566.0,1551.53,21711,3379425640.0,0.92,-1.08,-16.99,0.17
2025-04-15,600519,1552.0,1558.0,1565.0,1545.0,21489,3339942729.0,1.29,0.39,6.01,0.17
2025-04-16,600519,1552.0,1559.17,1576.0,1537.0,31156,4834880596.0,2.5,0.08,1.17,0.25
2025-04-17,600519,1554.0,1570.0,1576.5,1549.99,23846,3733924973.0,1.7,0.69,10.83,0.19
2025-04-18,600519,1566.0,1565.94,1575.0,1556.0,20298,3179974340.0,1.21,-0.26,-4.06,0.16
2025-04-21,600519,1565.5,1551.0,1565.5,1551.0,18057,2808158177.0,0.93,-0.95,-14.94,0.14
2025-04-22,600519,1550.0,1548.8,1556.3,1543.21,18432,2857525967.0,0.84,-0.14,-2.2,0.15
2025-04-23,600519,1559.0,1552.0,1559.22,1545.0,18669,2895468892.0,0.92,0.21,3.2,0.15
2025-04-24,600519,1552.0,1552.25,1560.68,1548.98,14872,2313372072.0,0.75,0.02,0.25,0.12
2025-04-25,600519,1557.1,1550.0,1561.2,1550.0,14765,2295029705.0,0.72,-0.14,-2.25,0.12
2025-04-28,600519,1552.0,1550.0,1555.0,1546.6,14660,2274252465.0,0.54,0.0,0.0,0.12
2025-04-29,600519,1550.0,1544.0,1552.54,1532.02,18922,2917422938.0,1.32,-0.39,-6.0,0.15
2025-04-30,600519,1549.99,1547.0,1566.66,1546.3,25754,4005439429.0,1.32,0.19,3.0,0.21
2025-05-06,600519,1559.0,1550.2,1559.0,1544.33,18300,2838614215.0,0.95,0.21,3.2,0.15
2025-05-07,600519,1570.0,1555.0,1570.0,1550.2,27462,4275142569.0,1.28,0.31,4.8,0.22
2025-05-08,600519,1553.0,1578.19,1592.78,1549.83,33481,5265446444.0,2.76,1.49,23.19,0.27
2025-05-09,600519,1578.99,1591.18,1597.45,1575.05,23672,3757574546.0,1.42,0.82,12.99,0.19
